Ticker Symbol,Entity Name,Unique ID,As Of Date,Username,Checkins,Has App,Were Here Count,Likes,Talking About Count,Facebook Id,Date Added,Date Updated,Ticker Sector,Ticker Industry
nasdaq:frgi,233921809956670,38422527,2018-06-02 00:00:00,PolloTropical,13770,False,13770,175234,365,233921809956670,2018-06-02 20:14:24,2018-06-02 20:14:24,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,38415895,2018-06-01 00:00:00,deltaco,510,False,359888,606295,4105,33436041410,2018-06-01 18:55:47,2018-06-01 18:55:47,,
nasdaq:loco,84772351477,38415317,2018-06-01 00:00:00,ElPolloLoco,0,False,605991,434676,2851,84772351477,2018-06-01 18:54:51,2018-06-01 18:54:51,,Food Producers
nasdaq:frgi,233921809956670,38414965,2018-06-01 00:00:00,PolloTropical,13770,False,13770,175258,909,233921809956670,2018-06-01 18:54:19,2018-06-01 18:54:19,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,38414966,2018-06-01 00:00:00,TacoCabana,0,False,553633,352365,3708,6415052155,2018-06-01 18:54:19,2018-06-01 18:54:19,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,38412540,2018-05-31 00:00:00,ElPolloLoco,0,False,605782,434660,3304,84772351477,2018-05-31 21:17:48,2018-05-31 21:17:48,,Food Producers
nasdaq:frgi,6415052155,38410964,2018-05-31 00:00:00,TacoCabana,0,False,553457,352261,3350,6415052155,2018-05-31 09:49:38,2018-05-31 09:49:38,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,38411132,2018-05-31 00:00:00,deltaco,510,False,359722,606282,3455,33436041410,2018-05-31 09:51:19,2018-05-31 09:51:19,,
nasdaq:frgi,6415052155,38410963,2018-05-30 00:00:00,TacoCabana,0,False,553293,352092,3192,6415052155,2018-05-31 09:49:38,2018-05-31 09:49:38,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,37410754,2018-05-29 00:00:00,ElPolloLoco,0,False,605550,434661,3726,84772351477,2018-05-29 07:56:53,2018-05-29 07:56:53,,Food Producers
nasdaq:taco,33436041410,37412138,2018-05-29 00:00:00,deltaco,510,False,359520,606217,1384,33436041410,2018-05-29 07:58:05,2018-05-29 07:58:05,,
nasdaq:frgi,6415052155,37409908,2018-05-29 00:00:00,TacoCabana,0,False,553194,351938,3041,6415052155,2018-05-29 07:55:37,2018-05-29 07:55:37,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,37409906,2018-05-29 00:00:00,PolloTropical,13775,False,13775,175297,1006,233921809956670,2018-05-29 07:55:37,2018-05-29 07:55:37,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,37409907,2018-05-28 00:00:00,TacoCabana,0,False,553066,351819,3216,6415052155,2018-05-29 07:55:37,2018-05-29 07:55:37,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,37412137,2018-05-28 00:00:00,deltaco,510,False,359372,606154,1398,33436041410,2018-05-29 07:58:05,2018-05-29 07:58:05,,
nasdaq:frgi,233921809956670,37409905,2018-05-28 00:00:00,PolloTropical,13774,False,13774,175313,907,233921809956670,2018-05-29 07:55:37,2018-05-29 07:55:37,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,37410753,2018-05-28 00:00:00,ElPolloLoco,0,False,605422,434642,3578,84772351477,2018-05-29 07:56:53,2018-05-29 07:56:53,,Food Producers
nasdaq:taco,33436041410,37401162,2018-05-27 00:00:00,deltaco,510,False,359236,606187,1236,33436041410,2018-05-27 05:21:23,2018-05-27 05:21:23,,
nasdaq:frgi,6415052155,37400050,2018-05-27 00:00:00,TacoCabana,0,False,552886,351810,3381,6415052155,2018-05-27 05:18:39,2018-05-27 05:18:39,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,37400049,2018-05-27 00:00:00,PolloTropical,13770,False,13770,175318,726,233921809956670,2018-05-27 05:18:39,2018-05-27 05:18:39,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,37400472,2018-05-27 00:00:00,ElPolloLoco,0,False,605247,434644,3672,84772351477,2018-05-27 05:19:26,2018-05-27 05:19:26,,Food Producers
nasdaq:taco,33436041410,37398113,2018-05-26 00:00:00,deltaco,510,False,359170,606201,1236,33436041410,2018-05-26 18:24:38,2018-05-26 18:24:38,,
nasdaq:frgi,233921809956670,37388783,2018-05-26 00:00:00,PolloTropical,13769,False,13769,175311,459,233921809956670,2018-05-26 10:51:34,2018-05-26 10:51:34,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,37397880,2018-05-26 00:00:00,TacoCabana,0,False,552747,351801,3499,6415052155,2018-05-26 18:23:09,2018-05-26 18:23:09,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,37389240,2018-05-26 00:00:00,ElPolloLoco,0,False,605083,434618,2711,84772351477,2018-05-26 10:52:09,2018-05-26 10:52:09,,Food Producers
nasdaq:taco,33436041410,37389984,2018-05-25 00:00:00,deltaco,510,False,358916,606247,1194,33436041410,2018-05-26 10:53:08,2018-05-26 10:53:08,,
nasdaq:frgi,6415052155,37388784,2018-05-25 00:00:00,TacoCabana,0,False,552328,351807,3329,6415052155,2018-05-26 10:51:34,2018-05-26 10:51:34,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,37389239,2018-05-25 00:00:00,ElPolloLoco,0,False,604987,434611,2052,84772351477,2018-05-26 10:52:09,2018-05-26 10:52:09,,Food Producers
nasdaq:loco,84772351477,36613972,2018-05-23 00:00:00,ElPolloLoco,0,False,604706,434589,1998,84772351477,2018-05-23 06:02:06,2018-05-23 06:02:06,,Food Producers
nasdaq:frgi,6415052155,36613550,2018-05-23 00:00:00,TacoCabana,0,False,552018,351596,3001,6415052155,2018-05-23 06:00:51,2018-05-23 06:00:51,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,36613549,2018-05-23 00:00:00,PolloTropical,13768,False,13768,175290,207,233921809956670,2018-05-23 06:00:51,2018-05-23 06:00:51,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,36614662,2018-05-23 00:00:00,deltaco,510,False,358617,606283,1384,33436041410,2018-05-23 06:04:05,2018-05-23 06:04:05,,
nasdaq:frgi,6415052155,36604465,2018-05-22 00:00:00,TacoCabana,0,False,551922,351486,2896,6415052155,2018-05-22 04:55:52,2018-05-22 04:55:52,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,36604464,2018-05-22 00:00:00,PolloTropical,13768,False,13768,175293,241,233921809956670,2018-05-22 04:55:52,2018-05-22 04:55:52,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,36604887,2018-05-22 00:00:00,ElPolloLoco,0,False,604607,434592,1907,84772351477,2018-05-22 04:56:54,2018-05-22 04:56:54,,Food Producers
nasdaq:taco,33436041410,36605577,2018-05-22 00:00:00,deltaco,510,False,358486,606311,1345,33436041410,2018-05-22 04:58:47,2018-05-22 04:58:47,,
nasdaq:taco,33436041410,36268151,2018-05-21 00:00:00,deltaco,510,False,358401,606337,1416,33436041410,2018-05-21 05:28:33,2018-05-21 05:28:33,,
nasdaq:loco,84772351477,36267461,2018-05-21 00:00:00,ElPolloLoco,0,False,604513,434591,1985,84772351477,2018-05-21 05:26:22,2018-05-21 05:26:22,,Food Producers
nasdaq:frgi,233921809956670,36267038,2018-05-21 00:00:00,PolloTropical,13768,False,13768,175292,314,233921809956670,2018-05-21 05:25:21,2018-05-21 05:25:21,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,36267039,2018-05-21 00:00:00,TacoCabana,0,False,551831,351443,2424,6415052155,2018-05-21 05:25:21,2018-05-21 05:25:21,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,36259065,2018-05-20 00:00:00,deltaco,510,False,358249,606329,1510,33436041410,2018-05-20 04:01:04,2018-05-20 04:01:04,,
nasdaq:frgi,6415052155,36257953,2018-05-20 00:00:00,TacoCabana,0,False,551701,351422,2291,6415052155,2018-05-20 03:58:56,2018-05-20 03:58:56,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,36258375,2018-05-20 00:00:00,ElPolloLoco,0,False,604389,434573,2344,84772351477,2018-05-20 03:59:46,2018-05-20 03:59:46,,Food Producers
nasdaq:frgi,233921809956670,36257952,2018-05-20 00:00:00,PolloTropical,13764,False,13764,175296,328,233921809956670,2018-05-20 03:58:56,2018-05-20 03:58:56,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,36248870,2018-05-19 00:00:00,TacoCabana,0,False,551491,351415,2549,6415052155,2018-05-19 03:55:21,2018-05-19 03:55:21,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,36249981,2018-05-19 00:00:00,deltaco,510,False,358108,606337,1711,33436041410,2018-05-19 03:57:54,2018-05-19 03:57:54,,
nasdaq:frgi,233921809956670,36248869,2018-05-19 00:00:00,PolloTropical,13764,False,13764,175312,335,233921809956670,2018-05-19 03:55:21,2018-05-19 03:55:21,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,36249292,2018-05-19 00:00:00,ElPolloLoco,0,False,604282,434566,3365,84772351477,2018-05-19 03:56:37,2018-05-19 03:56:37,,Food Producers
nasdaq:taco,33436041410,36240902,2018-05-18 00:00:00,deltaco,510,False,357989,606351,1711,33436041410,2018-05-18 13:54:06,2018-05-18 13:54:06,,
nasdaq:frgi,233921809956670,36239790,2018-05-18 00:00:00,PolloTropical,13763,False,13763,175322,324,233921809956670,2018-05-18 13:51:59,2018-05-18 13:51:59,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,36239791,2018-05-18 00:00:00,TacoCabana,0,False,551252,351418,3006,6415052155,2018-05-18 13:51:59,2018-05-18 13:51:59,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,36240213,2018-05-18 00:00:00,ElPolloLoco,0,False,604139,434558,3589,84772351477,2018-05-18 13:52:47,2018-05-18 13:52:47,,Food Producers
nasdaq:frgi,233921809956670,36230709,2018-05-17 00:00:00,PolloTropical,13761,False,13761,175325,395,233921809956670,2018-05-17 03:48:15,2018-05-17 03:48:15,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,36230710,2018-05-17 00:00:00,TacoCabana,0,False,551088,351373,4010,6415052155,2018-05-17 03:48:15,2018-05-17 03:48:15,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,36231132,2018-05-17 00:00:00,ElPolloLoco,0,False,604001,434543,5792,84772351477,2018-05-17 03:49:13,2018-05-17 03:49:13,,Food Producers
nasdaq:taco,33436041410,36231820,2018-05-17 00:00:00,deltaco,510,False,357902,606376,2246,33436041410,2018-05-17 03:50:47,2018-05-17 03:50:47,,
nasdaq:loco,84772351477,36222049,2018-05-16 00:00:00,ElPolloLoco,0,False,603904,434542,6442,84772351477,2018-05-16 03:45:41,2018-05-16 03:45:41,,Food Producers
nasdaq:frgi,6415052155,36221627,2018-05-16 00:00:00,TacoCabana,0,False,550872,351372,8106,6415052155,2018-05-16 03:44:50,2018-05-16 03:44:50,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,36222738,2018-05-16 00:00:00,deltaco,510,False,357782,606410,2470,33436041410,2018-05-16 03:47:52,2018-05-16 03:47:52,,
nasdaq:frgi,233921809956670,36221626,2018-05-16 00:00:00,PolloTropical,13760,False,13760,175328,449,233921809956670,2018-05-16 03:44:50,2018-05-16 03:44:50,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,35555557,2018-05-15 00:00:00,TacoCabana,0,False,550754,351338,8046,6415052155,2018-05-15 04:10:57,2018-05-15 04:10:57,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,35556669,2018-05-15 00:00:00,deltaco,510,False,357710,606419,2454,33436041410,2018-05-15 04:14:42,2018-05-15 04:14:42,,
nasdaq:loco,84772351477,35555979,2018-05-15 00:00:00,ElPolloLoco,0,False,603806,434553,6327,84772351477,2018-05-15 04:12:33,2018-05-15 04:12:33,,Food Producers
nasdaq:frgi,233921809956670,35555556,2018-05-15 00:00:00,PolloTropical,13759,False,13759,175323,623,233921809956670,2018-05-15 04:10:57,2018-05-15 04:10:57,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,35546474,2018-05-14 00:00:00,PolloTropical,13761,False,13761,175318,707,233921809956670,2018-05-14 03:58:17,2018-05-14 03:58:17,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35546897,2018-05-14 00:00:00,ElPolloLoco,0,False,603712,434549,6083,84772351477,2018-05-14 03:58:58,2018-05-14 03:58:58,,Food Producers
nasdaq:taco,33436041410,35547587,2018-05-14 00:00:00,deltaco,510,False,357614,606472,2741,33436041410,2018-05-14 04:01:02,2018-05-14 04:01:02,,
nasdaq:frgi,6415052155,35546475,2018-05-14 00:00:00,TacoCabana,0,False,550651,351349,26679,6415052155,2018-05-14 03:58:17,2018-05-14 03:58:17,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35537817,2018-05-13 00:00:00,ElPolloLoco,0,False,603563,434530,5651,84772351477,2018-05-13 04:16:31,2018-05-13 04:16:31,,Food Producers
nasdaq:taco,33436041410,35538507,2018-05-13 00:00:00,deltaco,510,False,357463,606469,2768,33436041410,2018-05-13 04:18:24,2018-05-13 04:18:24,,
nasdaq:frgi,6415052155,35537395,2018-05-13 00:00:00,TacoCabana,0,False,550326,351334,26641,6415052155,2018-05-13 04:15:34,2018-05-13 04:15:34,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,35537394,2018-05-13 00:00:00,PolloTropical,13760,False,13760,175312,690,233921809956670,2018-05-13 04:15:34,2018-05-13 04:15:34,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,35528315,2018-05-12 00:00:00,TacoCabana,0,False,550044,351321,26206,6415052155,2018-05-12 03:44:03,2018-05-12 03:44:03,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35528737,2018-05-12 00:00:00,ElPolloLoco,0,False,603412,434560,7952,84772351477,2018-05-12 03:44:52,2018-05-12 03:44:52,,Food Producers
nasdaq:frgi,233921809956670,35528314,2018-05-12 00:00:00,PolloTropical,13758,False,13758,175315,689,233921809956670,2018-05-12 03:44:03,2018-05-12 03:44:03,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,35529427,2018-05-12 00:00:00,deltaco,510,False,357300,606483,3245,33436041410,2018-05-12 03:47:05,2018-05-12 03:47:05,,
nasdaq:taco,33436041410,35520348,2018-05-11 00:00:00,deltaco,510,False,357154,606506,3702,33436041410,2018-05-11 04:06:19,2018-05-11 04:06:19,,
nasdaq:frgi,233921809956670,35519235,2018-05-11 00:00:00,PolloTropical,13758,False,13758,175318,683,233921809956670,2018-05-11 04:03:33,2018-05-11 04:03:33,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35519658,2018-05-11 00:00:00,ElPolloLoco,0,False,603260,434577,9217,84772351477,2018-05-11 04:04:42,2018-05-11 04:04:42,,Food Producers
nasdaq:frgi,6415052155,35519236,2018-05-11 00:00:00,TacoCabana,0,False,549725,351322,26380,6415052155,2018-05-11 04:03:33,2018-05-11 04:03:33,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35511204,2018-05-10 00:00:00,ElPolloLoco,0,False,603105,434586,10571,84772351477,2018-05-10 16:15:58,2018-05-10 16:15:58,,Food Producers
nasdaq:frgi,233921809956670,35510803,2018-05-10 00:00:00,PolloTropical,13758,False,13758,175320,676,233921809956670,2018-05-10 16:15:11,2018-05-10 16:15:11,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,35510804,2018-05-10 00:00:00,TacoCabana,0,False,549393,351286,25938,6415052155,2018-05-10 16:15:11,2018-05-10 16:15:11,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,35511850,2018-05-10 00:00:00,deltaco,510,False,357052,606516,3319,33436041410,2018-05-10 16:17:19,2018-05-10 16:17:19,,
nasdaq:taco,33436041410,35284628,2018-05-09 00:00:00,deltaco,510,False,357033,606514,3423,33436041410,2018-05-09 22:00:44,2018-05-09 22:00:44,,
nasdaq:frgi,6415052155,35283626,2018-05-09 00:00:00,TacoCabana,0,False,549301,351248,25693,6415052155,2018-05-09 21:58:44,2018-05-09 21:58:44,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,35283625,2018-05-09 00:00:00,PolloTropical,13757,False,13757,175337,706,233921809956670,2018-05-09 21:58:44,2018-05-09 21:58:44,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,35284020,2018-05-09 00:00:00,ElPolloLoco,0,False,603056,434582,10571,84772351477,2018-05-09 21:59:30,2018-05-09 21:59:30,,Food Producers
nasdaq:loco,84772351477,35275053,2018-05-08 00:00:00,ElPolloLoco,0,False,602852,434520,12712,84772351477,2018-05-08 14:01:01,2018-05-08 14:01:01,,Food Producers
nasdaq:frgi,233921809956670,35274630,2018-05-08 00:00:00,PolloTropical,13755,False,13755,175348,738,233921809956670,2018-05-08 14:00:10,2018-05-08 14:00:10,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,35275743,2018-05-08 00:00:00,deltaco,510,False,356893,606515,3423,33436041410,2018-05-08 14:02:09,2018-05-08 14:02:09,,
nasdaq:frgi,6415052155,35274631,2018-05-08 00:00:00,TacoCabana,0,False,549040,351059,20076,6415052155,2018-05-08 14:00:10,2018-05-08 14:00:10,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,34887700,2018-05-07 00:00:00,PolloTropical,13754,False,13754,175356,630,233921809956670,2018-05-07 07:41:19,2018-05-07 07:41:19,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,34887703,2018-05-07 00:00:00,TacoCabana,0,False,548923,350718,5655,6415052155,2018-05-07 07:41:19,2018-05-07 07:41:19,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,34893595,2018-05-07 00:00:00,ElPolloLoco,0,False,602740,434526,14292,84772351477,2018-05-07 07:42:11,2018-05-07 07:42:11,,Food Producers
nasdaq:taco,33436041410,34903276,2018-05-07 00:00:00,deltaco,510,False,356811,606514,4061,33436041410,2018-05-07 07:43:33,2018-05-07 07:43:33,,
nasdaq:taco,33436041410,34903274,2018-05-06 00:00:00,deltaco,510,False,356721,606474,4082,33436041410,2018-05-07 07:43:33,2018-05-07 07:43:33,,
nasdaq:loco,84772351477,34818678,2018-05-06 00:00:00,ElPolloLoco,0,False,602567,434525,14141,84772351477,2018-05-06 07:11:21,2018-05-06 07:11:21,,Food Producers
nasdaq:frgi,233921809956670,34818255,2018-05-06 00:00:00,PolloTropical,13753,False,13753,175370,603,233921809956670,2018-05-06 07:09:55,2018-05-06 07:09:55,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,34818256,2018-05-06 00:00:00,TacoCabana,0,False,548668,350244,5523,6415052155,2018-05-06 07:09:55,2018-05-06 07:09:55,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,34809200,2018-05-05 00:00:00,TacoCabana,0,False,548109,350169,4560,6415052155,2018-05-05 05:18:59,2018-05-05 05:18:59,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,34810312,2018-05-05 00:00:00,deltaco,510,False,356523,606440,3360,33436041410,2018-05-05 05:22:41,2018-05-05 05:22:41,,
nasdaq:loco,84772351477,34809622,2018-05-05 00:00:00,ElPolloLoco,0,False,602405,434373,11315,84772351477,2018-05-05 05:20:20,2018-05-05 05:20:20,,Food Producers
nasdaq:frgi,233921809956670,34809199,2018-05-05 00:00:00,PolloTropical,13755,False,13755,175369,576,233921809956670,2018-05-05 05:18:59,2018-05-05 05:18:59,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,34471369,2018-05-04 00:00:00,TacoCabana,0,False,547888,350032,4243,6415052155,2018-05-04 04:31:48,2018-05-04 04:31:48,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,34472482,2018-05-04 00:00:00,deltaco,510,False,356314,606431,3566,33436041410,2018-05-04 04:35:14,2018-05-04 04:35:14,,
nasdaq:frgi,233921809956670,34471368,2018-05-04 00:00:00,PolloTropical,13755,False,13755,175371,639,233921809956670,2018-05-04 04:31:48,2018-05-04 04:31:48,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,34471792,2018-05-04 00:00:00,ElPolloLoco,0,False,602301,434259,9489,84772351477,2018-05-04 04:32:52,2018-05-04 04:32:52,,Food Producers
nasdaq:frgi,6415052155,34233433,2018-05-03 00:00:00,TacoCabana,0,False,547689,349895,3607,6415052155,2018-05-03 09:49:45,2018-05-03 09:49:45,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,34233432,2018-05-03 00:00:00,PolloTropical,13755,False,13755,175375,639,233921809956670,2018-05-03 09:49:45,2018-05-03 09:49:45,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,34234546,2018-05-03 00:00:00,deltaco,510,False,356186,606455,3941,33436041410,2018-05-03 09:54:49,2018-05-03 09:54:49,,
nasdaq:loco,84772351477,34233856,2018-05-03 00:00:00,ElPolloLoco,0,False,602160,434106,7851,84772351477,2018-05-03 09:50:21,2018-05-03 09:50:21,,Food Producers
nasdaq:frgi,233921809956670,34224378,2018-05-02 00:00:00,PolloTropical,13755,False,13755,175381,497,233921809956670,2018-05-02 14:40:16,2018-05-02 14:40:16,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,34224379,2018-05-02 00:00:00,TacoCabana,0,False,547580,349804,4075,6415052155,2018-05-02 14:40:16,2018-05-02 14:40:16,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,34224802,2018-05-02 00:00:00,ElPolloLoco,0,False,602055,433982,5412,84772351477,2018-05-02 14:41:01,2018-05-02 14:41:01,,Food Producers
nasdaq:taco,33436041410,34225492,2018-05-02 00:00:00,deltaco,510,False,356106,606477,4267,33436041410,2018-05-02 14:42:17,2018-05-02 14:42:17,,
nasdaq:taco,33436041410,34209261,2018-05-01 00:00:00,deltaco,510,False,355996,606451,4150,33436041410,2018-05-01 15:54:31,2018-05-01 15:54:31,,
nasdaq:frgi,6415052155,34207034,2018-05-01 00:00:00,TacoCabana,0,False,547443,349700,4227,6415052155,2018-05-01 15:52:58,2018-05-01 15:52:58,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,34207032,2018-05-01 00:00:00,PolloTropical,13755,False,13755,175385,485,233921809956670,2018-05-01 15:52:58,2018-05-01 15:52:58,Consumer Services,Travel & Leisure
nasdaq:loco,84772351477,34207880,2018-05-01 00:00:00,ElPolloLoco,0,False,601976,433790,1758,84772351477,2018-05-01 15:53:33,2018-05-01 15:53:33,,Food Producers
nasdaq:frgi,6415052155,34207033,2018-04-30 00:00:00,TacoCabana,0,False,547298,349561,4694,6415052155,2018-05-01 15:52:58,2018-05-01 15:52:58,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,34209260,2018-04-30 00:00:00,deltaco,510,False,355923,606415,3757,33436041410,2018-05-01 15:54:31,2018-05-01 15:54:31,,
nasdaq:loco,84772351477,34207879,2018-04-30 00:00:00,ElPolloLoco,0,False,601853,433703,1646,84772351477,2018-05-01 15:53:33,2018-05-01 15:53:33,,Food Producers
nasdaq:frgi,233921809956670,34207031,2018-04-30 00:00:00,PolloTropical,13754,False,13754,175391,448,233921809956670,2018-05-01 15:52:58,2018-05-01 15:52:58,Consumer Services,Travel & Leisure
nasdaq:frgi,233921809956670,33868359,2018-04-29 00:00:00,PolloTropical,13754,False,13754,175387,499,233921809956670,2018-04-29 19:18:22,2018-04-29 19:18:22,Consumer Services,Travel & Leisure
nasdaq:frgi,6415052155,33868360,2018-04-29 00:00:00,TacoCabana,0,False,547131,349511,5248,6415052155,2018-04-29 19:18:22,2018-04-29 19:18:22,Consumer Services,Travel & Leisure
nasdaq:taco,33436041410,33869474,2018-04-29 00:00:00,deltaco,510,False,355810,606378,3211,33436041410,2018-04-29 19:20:08,2018-04-29 19:20:08,,
nasdaq:loco,84772351477,33868783,2018-04-29 00:00:00,ElPolloLoco,0,False,601699,433701,1655,84772351477,2018-04-29 19:19:00,2018-04-29 19:19:00,,Food Producers
nasdaq:taco,33436041410,33860415,2018-04-28 00:00:00,deltaco,510,False,355687,606372,2959,33436041410,2018-04-28 08:32:45,2018-04-28 08:32:45,,
